topic,index
0,2998
8,2999
0,3000
2,3001
2,3002
0,3003
0,3004
0,3005
7,3006
3,3007
7,3008
0,3009
4,3010
0,3011
0,3012
0,3013
0,3014
2,3015
0,3016
0,3017
0,3018
6,3019
6,3020
2,3021
6,3022
0,3023
0,3024
0,3025
0,3026
0,3027
0,3028
8,3029
1,3030
4,3031
0,3032
7,3033
4,3034
0,3035
3,3036
0,3037
0,3038
1,3039
8,3040
3,3041
0,3042
0,3043
3,3044
0,3045
0,3046
0,3047
2,3048
0,3049
8,3050
0,3051
0,3052
0,3053
2,3054
3,3055
3,3056
0,3057
3,3058
3,3059
3,3060
1,3061
5,3062
0,3063
6,3064
8,3065
0,3066
8,3067
0,3068
0,3069
0,3070
0,3071
0,3072
0,3073
8,3074
2,3075
0,3076
0,3077
8,3078
0,3079
2,3080
1,3081
0,3082
2,3083
4,3084
0,3085
6,3086
0,3087
0,3088
2,3089
6,3090
0,3091
0,3092
3,3093
0,3094
3,3095
1,3096
0,3097
4,3098
0,3099
1,3100
0,3101
0,3102
0,3103
0,3104
3,3105
0,3106
0,3107
0,3108
3,3109
0,3110
0,3111
1,3112
0,3113
4,3114
0,3115
6,3116
0,3117
6,3118
6,3119
0,3120
4,3121
0,3122
1,3123
5,3124
3,3125
3,3126
4,3127
0,3128
0,3129
3,3130
1,3131
2,3132
3,3133
2,3134
0,3135
2,3136
4,3137
8,3138
4,3139
8,3140
8,3141
0,3142
8,3143
3,3144
4,3145
0,3146
3,3147
0,3148
0,3149
0,3150
0,3151
0,3152
0,3153
2,3154
0,3155
0,3156
0,3157
0,3158
0,3159
4,3160
0,3161
1,3162
0,3163
2,3164
8,3165
0,3166
0,3167
0,3168
0,3169
3,3170
0,3171
0,3172
4,3173
0,3174
0,3175
0,3176
0,3177
5,3178
0,3179
7,3180
0,3181
0,3182
7,3183
4,3184
0,3185
3,3186
0,3187
0,3188
0,3189
0,3190
0,3191
3,3192
0,3193
0,3194
0,3195
0,3196
0,3197
0,3198
0,3199
7,3200
1,3201
0,3202
0,3203
0,3204
0,3205
0,3206
0,3207
0,3208
0,3209
0,3210
3,3211
3,3212
0,3213
0,3214
8,3215
0,3216
3,3217
0,3218
6,3219
2,3220
0,3221
0,3222
0,3223
0,3224
8,3225
4,3226
0,3227
0,3228
0,3229
0,3230
0,3231
5,3232
0,3233
0,3234
2,3235
0,3236
2,3237
0,3238
0,3239
0,3240
3,3241
0,3242
3,3243
6,3244
4,3245
1,3246
6,3247
4,3248
7,3249
2,3250
0,3251
0,3252
5,3253
0,3254
8,3255
0,3256
2,3257
5,3258
0,3259
0,3260
0,3261
8,3262
0,3263
4,3264
0,3265
4,3266
3,3267
8,3268
8,3269
8,3270
1,3271
0,3272
6,3273
1,3274
0,3275
0,3276
8,3277
0,3278
4,3279
0,3280
0,3281
5,3282
0,3283
0,3284
4,3285
8,3286
8,3287
0,3288
6,3289
5,3290
2,3291
0,3292
2,3293
2,3294
7,3295
0,3296
8,3297
8,3298
6,3299
3,3300
8,3301
5,3302
1,3303
0,3304
8,3305
0,3306
4,3307
1,3308
6,3309
0,3310
0,3311
8,3312
0,3313
0,3314
0,3315
1,3316
0,3317
8,3318
0,3319
0,3320
0,3321
0,3322
0,3323
0,3324
1,3325
0,3326
7,3327
0,3328
1,3329
6,3330
0,3331
1,3332
6,3333
5,3334
0,3335
5,3336
0,3337
7,3338
0,3339
0,3340
0,3341
0,3342
0,3343
4,3344
0,3345
4,3346
0,3347
5,3348
3,3349
0,3350
7,3351
0,3352
7,3353
2,3354
3,3355
2,3356
0,3357
3,3358
4,3359
0,3360
0,3361
4,3362
1,3363
2,3364
0,3365
4,3366
2,3367
1,3368
0,3369
5,3370
4,3371
0,3372
0,3373
4,3374
8,3375
4,3376
0,3377
6,3378
0,3379
0,3380
3,3381
3,3382
7,3383
5,3384
3,3385
0,3386
3,3387
0,3388
0,3389
1,3390
5,3391
3,3392
2,3393
4,3394
4,3395
2,3396
6,3397
4,3398
0,3399
8,3400
0,3401
0,3402
4,3403
0,3404
2,3405
4,3406
8,3407
0,3408
2,3409
0,3410
2,3411
4,3412
3,3413
0,3414
6,3415
0,3416
1,3417
2,3418
0,3419
3,3420
0,3421
0,3422
5,3423
0,3424
4,3425
8,3426
0,3427
0,3428
3,3429
0,3430
0,3431
0,3432
3,3433
4,3434
2,3435
3,3436
0,3437
7,3438
2,3439
1,3440
0,3441
1,3442
0,3443
0,3444
4,3445
2,3446
8,3447
3,3448
0,3449
2,3450
0,3451
4,3452
0,3453
6,3454
6,3455
2,3456
3,3457
0,3458
0,3459
4,3460
0,3461
0,3462
5,3463
0,3464
0,3465
6,3466
0,3467
0,3468
3,3469
0,3470
1,3471
2,3472
1,3473
5,3474
0,3475
0,3476
7,3477
0,3478
0,3479
2,3480
0,3481
3,3482
8,3483
0,3484
2,3485
0,3486
0,3487
0,3488
0,3489
5,3490
0,3491
0,3492
0,3493
8,3494
0,3495
3,3496
0,3497
0,3498
0,3499
0,3500
7,3501
4,3502
4,3503
2,3504
0,3505
0,3506
0,3507
2,3508
1,3509
0,3510
2,3511
0,3512
2,3513
8,3514
2,3515
0,3516
0,3517
4,3518
2,3519
3,3520
0,3521
0,3522
0,3523
3,3524
4,3525
3,3526
0,3527
2,3528
8,3529
0,3530
0,3531
0,3532
0,3533
2,3534
0,3535
0,3536
5,3537
4,3538
0,3539
0,3540
2,3541
0,3542
4,3543
0,3544
0,3545
0,3546
0,3547
3,3548
0,3549
5,3550
0,3551
5,3552
2,3553
0,3554
0,3555
0,3556
0,3557
0,3558
4,3559
0,3560
0,3561
0,3562
0,3563
8,3564
2,3565
2,3566
0,3567
0,3568
0,3569
3,3570
0,3571
3,3572
0,3573
0,3574
8,3575
0,3576
6,3577
6,3578
2,3579
0,3580
8,3581
8,3582
6,3583
0,3584
2,3585
0,3586
0,3587
0,3588
3,3589
5,3590
0,3591
3,3592
7,3593
0,3594
3,3595
0,3596
0,3597
0,3598
6,3599
4,3600
0,3601
4,3602
2,3603
0,3604
8,3605
3,3606
5,3607
4,3608
0,3609
0,3610
0,3611
0,3612
7,3613
5,3614
0,3615
5,3616
0,3617
0,3618
4,3619
0,3620
4,3621
0,3622
0,3623
6,3624
0,3625
0,3626
0,3627
0,3628
4,3629
2,3630
2,3631
7,3632
0,3633
2,3634
1,3635
5,3636
0,3637
3,3638
0,3639
0,3640
0,3641
1,3642
0,3643
0,3644
3,3645
0,3646
0,3647
2,3648
0,3649
4,3650
0,3651
0,3652
0,3653
0,3654
0,3655
4,3656
0,3657
0,3658
3,3659
4,3660
4,3661
0,3662
0,3663
0,3664
4,3665
8,3666
5,3667
0,3668
4,3669
0,3670
0,3671
0,3672
6,3673
0,3674
2,3675
0,3676
0,3677
0,3678
0,3679
2,3680
5,3681
3,3682
0,3683
0,3684
8,3685
6,3686
2,3687
0,3688
6,3689
0,3690
3,3691
4,3692
4,3693
8,3694
6,3695
0,3696
0,3697
2,3698
5,3699
0,3700
0,3701
0,3702
8,3703
0,3704
2,3705
0,3706
0,3707
2,3708
1,3709
0,3710
0,3711
0,3712
0,3713
0,3714
3,3715
0,3716
0,3717
0,3718
8,3719
0,3720
0,3721
0,3722
6,3723
0,3724
0,3725
0,3726
0,3727
3,3728
2,3729
5,3730
0,3731
0,3732
0,3733
3,3734
0,3735
1,3736
8,3737
5,3738
5,3739
8,3740
4,3741
0,3742
7,3743
3,3744
3,3745
0,3746
5,3747
3,3748
4,3749
0,3750
1,3751
1,3752
0,3753
0,3754
0,3755
0,3756
7,3757
8,3758
0,3759
0,3760
2,3761
6,3762
5,3763
0,3764
0,3765
4,3766
2,3767
0,3768
3,3769
4,3770
0,3771
0,3772
0,3773
8,3774
2,3775
0,3776
3,3777
0,3778
2,3779
4,3780
0,3781
4,3782
4,3783
0,3784
3,3785
3,3786
0,3787
0,3788
0,3789
0,3790
7,3791
0,3792
0,3793
0,3794
0,3795
0,3796
0,3797
0,3798
0,3799
1,3800
0,3801
4,3802
0,3803
1,3804
1,3805
0,3806
7,3807
0,3808
0,3809
0,3810
0,3811
6,3812
0,3813
7,3814
0,3815
4,3816
6,3817
0,3818
5,3819
3,3820
3,3821
3,3822
0,3823
3,3824
8,3825
5,3826
4,3827
8,3828
8,3829
8,3830
0,3831
2,3832
0,3833
3,3834
0,3835
0,3836
0,3837
0,3838
0,3839
5,3840
0,3841
0,3842
0,3843
0,3844
4,3845
2,3846
4,3847
3,3848
4,3849
0,3850
0,3851
0,3852
0,3853
4,3854
1,3855
6,3856
8,3857
0,3858
0,3859
4,3860
0,3861
7,3862
4,3863
0,3864
7,3865
0,3866
0,3867
0,3868
0,3869
0,3870
3,3871
3,3872
0,3873
0,3874
3,3875
6,3876
0,3877
2,3878
0,3879
0,3880
8,3881
8,3882
0,3883
8,3884
0,3885
0,3886
0,3887
3,3888
0,3889
5,3890
0,3891
0,3892
0,3893
0,3894
8,3895
3,3896
0,3897
1,3898
3,3899
0,3900
0,3901
0,3902
0,3903
0,3904
6,3905
4,3906
1,3907
3,3908
8,3909
0,3910
0,3911
6,3912
5,3913
0,3914
0,3915
3,3916
0,3917
3,3918
4,3919
0,3920
5,3921
4,3922
1,3923
0,3924
0,3925
7,3926
2,3927
0,3928
0,3929
3,3930
0,3931
0,3932
5,3933
0,3934
7,3935
0,3936
8,3937
0,3938
1,3939
5,3940
0,3941
2,3942
0,3943
0,3944
0,3945
0,3946
2,3947
0,3948
4,3949
7,3950
0,3951
2,3952
1,3953
0,3954
6,3955
3,3956
8,3957
8,3958
0,3959
6,3960
2,3961
0,3962
1,3963
2,3964
0,3965
0,3966
0,3967
1,3968
0,3969
1,3970
8,3971
0,3972
8,3973
6,3974
0,3975
0,3976
8,3977
4,3978
8,3979
7,3980
0,3981
8,3982
0,3983
4,3984
8,3985
0,3986
7,3987
3,3988
6,3989
4,3990
4,3991
6,3992
0,3993
0,3994
4,3995
2,3996
1,3997
0,3998
0,3999
4,4000
1,4001
0,4002
8,4003
2,4004
2,4005
4,4006
3,4007
0,4008
5,4009
7,4010
8,4011
2,4012
8,4013
4,4014
5,4015
7,4016
3,4017
0,4018
0,4019
0,4020
0,4021
0,4022
0,4023
0,4024
3,4025
0,4026
0,4027
6,4028
0,4029
4,4030
4,4031
0,4032
4,4033
0,4034
0,4035
0,4036
8,4037
1,4038
0,4039
4,4040
0,4041
3,4042
0,4043
0,4044
2,4045
5,4046
0,4047
7,4048
0,4049
2,4050
5,4051
0,4052
0,4053
8,4054
0,4055
0,4056
0,4057
4,4058
0,4059
0,4060
0,4061
8,4062
3,4063
4,4064
0,4065
0,4066
0,4067
2,4068
0,4069
0,4070
0,4071
0,4072
4,4073
3,4074
0,4075
1,4076
0,4077
0,4078
3,4079
0,4080
0,4081
1,4082
5,4083
4,4084
8,4085
7,4086
0,4087
0,4088
0,4089
0,4090
8,4091
0,4092
4,4093
0,4094
8,4095
0,4096
5,4097
0,4098
0,4099
4,4100
0,4101
2,4102
0,4103
0,4104
5,4105
0,4106
2,4107
0,4108
0,4109
6,4110
0,4111
0,4112
0,4113
0,4114
0,4115
4,4116
0,4117
2,4118
2,4119
4,4120
4,4121
7,4122
0,4123
0,4124
4,4125
5,4126
6,4127
7,4128
1,4129
0,4130
0,4131
0,4132
0,4133
2,4134
0,4135
0,4136
0,4137
0,4138
0,4139
0,4140
6,4141
6,4142
0,4143
0,4144
0,4145
0,4146
0,4147
7,4148
0,4149
0,4150
0,4151
0,4152
4,4153
0,4154
8,4155
0,4156
0,4157
0,4158
0,4159
4,4160
1,4161
8,4162
0,4163
8,4164
0,4165
2,4166
3,4167
0,4168
0,4169
0,4170
4,4171
0,4172
5,4173
1,4174
8,4175
0,4176
0,4177
0,4178
0,4179
0,4180
3,4181
3,4182
0,4183
7,4184
1,4185
2,4186
6,4187
3,4188
0,4189
1,4190
7,4191
2,4192
0,4193
0,4194
1,4195
0,4196
4,4197
0,4198
8,4199
0,4200
0,4201
2,4202
0,4203
0,4204
7,4205
0,4206
4,4207
5,4208
0,4209
0,4210
3,4211
7,4212
1,4213
2,4214
3,4215
2,4216
4,4217
2,4218
3,4219
4,4220
3,4221
7,4222
1,4223
0,4224
2,4225
1,4226
0,4227
0,4228
8,4229
0,4230
0,4231
8,4232
6,4233
6,4234
1,4235
0,4236
8,4237
7,4238
4,4239
0,4240
0,4241
0,4242
0,4243
5,4244
0,4245
0,4246
7,4247
0,4248
0,4249
2,4250
0,4251
4,4252
0,4253
0,4254
0,4255
1,4256
6,4257
2,4258
8,4259
6,4260
0,4261
0,4262
3,4263
1,4264
0,4265
1,4266
3,4267
0,4268
0,4269
0,4270
0,4271
3,4272
4,4273
0,4274
0,4275
0,4276
0,4277
0,4278
0,4279
0,4280
4,4281
0,4282
5,4283
1,4284
4,4285
0,4286
4,4287
4,4288
6,4289
0,4290
0,4291
0,4292
0,4293
3,4294
0,4295
4,4296
4,4297
8,4298
0,4299
3,4300
2,4301
1,4302
2,4303
2,4304
0,4305
5,4306
0,4307
8,4308
7,4309
4,4310
0,4311
8,4312
0,4313
0,4314
2,4315
8,4316
4,4317
0,4318
0,4319
2,4320
3,4321
1,4322
8,4323
0,4324
0,4325
7,4326
5,4327
4,4328
4,4329
0,4330
7,4331
0,4332
1,4333
2,4334
8,4335
0,4336
2,4337
0,4338
0,4339
0,4340
0,4341
8,4342
0,4343
0,4344
0,4345
6,4346
0,4347
2,4348
8,4349
0,4350
1,4351
6,4352
0,4353
0,4354
8,4355
3,4356
0,4357
0,4358
5,4359
2,4360
0,4361
0,4362
0,4363
4,4364
7,4365
4,4366
0,4367
8,4368
0,4369
3,4370
0,4371
0,4372
0,4373
0,4374
0,4375
2,4376
7,4377
0,4378
5,4379
8,4380
0,4381
1,4382
3,4383
3,4384
0,4385
0,4386
3,4387
0,4388
1,4389
4,4390
5,4391
4,4392
1,4393
8,4394
0,4395
8,4396
0,4397
0,4398
0,4399
5,4400
0,4401
3,4402
3,4403
1,4404
0,4405
4,4406
8,4407
0,4408
0,4409
4,4410
0,4411
2,4412
6,4413
3,4414
0,4415
7,4416
7,4417
0,4418
0,4419
0,4420
0,4421
0,4422
0,4423
2,4424
1,4425
0,4426
2,4427
7,4428
0,4429
0,4430
2,4431
0,4432
8,4433
0,4434
8,4435
3,4436
4,4437
0,4438
6,4439
0,4440
6,4441
0,4442
6,4443
0,4444
2,4445
2,4446
8,4447
0,4448
0,4449
2,4450
0,4451
0,4452
0,4453
2,4454
0,4455
0,4456
1,4457
0,4458
3,4459
2,4460
4,4461
0,4462
4,4463
1,4464
1,4465
0,4466
8,4467
1,4468
0,4469
0,4470
0,4471
1,4472
6,4473
6,4474
8,4475
7,4476
1,4477
6,4478
7,4479
0,4480
0,4481
4,4482
0,4483
1,4484
4,4485
2,4486
6,4487
0,4488
3,4489
6,4490
3,4491
0,4492
0,4493
7,4494
0,4495
0,4496
0,4497
4,4498
0,4499
0,4500
0,4501
8,4502
0,4503
0,4504
3,4505
4,4506
0,4507
0,4508
0,4509
0,4510
7,4511
1,4512
6,4513
4,4514
8,4515
2,4516
0,4517
1,4518
1,4519
0,4520
0,4521
0,4522
0,4523
0,4524
7,4525
0,4526
0,4527
0,4528
5,4529
1,4530
0,4531
0,4532
3,4533
3,4534
0,4535
0,4536
0,4537
0,4538
3,4539
0,4540
0,4541
7,4542
0,4543
0,4544
0,4545
7,4546
0,4547
8,4548
0,4549
0,4550
0,4551
6,4552
0,4553
0,4554
1,4555
0,4556
0,4557
4,4558
3,4559
0,4560
0,4561
0,4562
0,4563
4,4564
8,4565
0,4566
5,4567
0,4568
0,4569
0,4570
0,4571
4,4572
0,4573
0,4574
7,4575
5,4576
0,4577
0,4578
0,4579
1,4580
0,4581
0,4582
0,4583
2,4584
0,4585
0,4586
8,4587
3,4588
0,4589
3,4590
0,4591
6,4592
0,4593
0,4594
0,4595
8,4596
2,4597
6,4598
5,4599
8,4600
0,4601
0,4602
0,4603
1,4604
3,4605
8,4606
0,4607
0,4608
0,4609
7,4610
3,4611
0,4612
0,4613
8,4614
4,4615
0,4616
0,4617
0,4618
0,4619
5,4620
8,4621
1,4622
3,4623
4,4624
0,4625
8,4626
5,4627
0,4628
4,4629
6,4630
8,4631
0,4632
4,4633
2,4634
5,4635
4,4636
0,4637
8,4638
0,4639
6,4640
8,4641
0,4642
0,4643
0,4644
0,4645
0,4646
4,4647
2,4648
0,4649
4,4650
4,4651
3,4652
1,4653
5,4654
4,4655
0,4656
5,4657
1,4658
1,4659
2,4660
0,4661
0,4662
4,4663
0,4664
0,4665
6,4666
6,4667
0,4668
0,4669
1,4670
0,4671
8,4672
7,4673
3,4674
3,4675
3,4676
0,4677
1,4678
0,4679
2,4680
3,4681
0,4682
4,4683
3,4684
0,4685
0,4686
0,4687
2,4688
0,4689
6,4690
0,4691
0,4692
0,4693
8,4694
0,4695
0,4696
0,4697
0,4698
7,4699
2,4700
2,4701
3,4702
0,4703
8,4704
6,4705
2,4706
0,4707
2,4708
4,4709
0,4710
0,4711
4,4712
1,4713
0,4714
0,4715
3,4716
2,4717
0,4718
6,4719
0,4720
0,4721
3,4722
0,4723
5,4724
4,4725
3,4726
0,4727
8,4728
7,4729
0,4730
8,4731
2,4732
0,4733
8,4734
2,4735
6,4736
1,4737
0,4738
0,4739
0,4740
0,4741
0,4742
4,4743
4,4744
0,4745
0,4746
2,4747
0,4748
0,4749
4,4750
0,4751
0,4752
0,4753
0,4754
5,4755
0,4756
8,4757
0,4758
1,4759
0,4760
0,4761
0,4762
1,4763
3,4764
0,4765
0,4766
0,4767
0,4768
0,4769
8,4770
0,4771
2,4772
5,4773
0,4774
5,4775
7,4776
6,4777
7,4778
0,4779
0,4780
0,4781
0,4782
0,4783
7,4784
0,4785
0,4786
4,4787
2,4788
0,4789
0,4790
1,4791
0,4792
8,4793
0,4794
0,4795
0,4796
1,4797
0,4798
0,4799
0,4800
4,4801
3,4802
0,4803
0,4804
0,4805
0,4806
5,4807
2,4808
1,4809
1,4810
0,4811
0,4812
0,4813
8,4814
0,4815
2,4816
0,4817
4,4818
3,4819
0,4820
3,4821
2,4822
0,4823
5,4824
0,4825
6,4826
0,4827
0,4828
0,4829
7,4830
1,4831
4,4832
4,4833
6,4834
0,4835
0,4836
0,4837
0,4838
6,4839
5,4840
8,4841
4,4842
8,4843
0,4844
2,4845
0,4846
2,4847
0,4848
0,4849
6,4850
6,4851
3,4852
1,4853
7,4854
3,4855
2,4856
2,4857
6,4858
0,4859
6,4860
2,4861
2,4862
0,4863
2,4864
0,4865
3,4866
0,4867
0,4868
0,4869
3,4870
5,4871
2,4872
3,4873
0,4874
7,4875
1,4876
0,4877
2,4878
3,4879
0,4880
7,4881
2,4882
0,4883
0,4884
2,4885
4,4886
0,4887
0,4888
7,4889
0,4890
0,4891
0,4892
3,4893
0,4894
0,4895
0,4896
1,4897
0,4898
4,4899
3,4900
4,4901
4,4902
5,4903
0,4904
6,4905
0,4906
4,4907
6,4908
0,4909
0,4910
0,4911
0,4912
0,4913
4,4914
1,4915
0,4916
0,4917
0,4918
8,4919
0,4920
7,4921
0,4922
5,4923
7,4924
3,4925
2,4926
0,4927
0,4928
0,4929
0,4930
0,4931
2,4932
4,4933
0,4934
8,4935
7,4936
0,4937
3,4938
0,4939
3,4940
0,4941
0,4942
1,4943
0,4944
0,4945
0,4946
0,4947
8,4948
0,4949
0,4950
2,4951
7,4952
8,4953
3,4954
5,4955
1,4956
0,4957
7,4958
2,4959
4,4960
0,4961
0,4962
0,4963
3,4964
1,4965
2,4966
8,4967
5,4968
6,4969
8,4970
0,4971
0,4972
8,4973
8,4974
0,4975
0,4976
0,4977
0,4978
0,4979
4,4980
1,4981
0,4982
0,4983
0,4984
4,4985
0,4986
0,4987
0,4988
0,4989
6,4990
0,4991
7,4992
5,4993
6,4994
0,4995
0,4996
0,4997
0,4998
8,4999
1,5000
7,5001
5,5002
0,5003
4,5004
3,5005
8,5006
8,5007
4,5008
7,5009
7,5010
0,5011
0,5012
1,5013
5,5014
7,5015
0,5016
0,5017
0,5018
8,5019
0,5020
0,5021
0,5022
4,5023
0,5024
0,5025
1,5026
0,5027
4,5028
0,5029
7,5030
0,5031
8,5032
1,5033
0,5034
4,5035
0,5036
3,5037
0,5038
0,5039
0,5040
4,5041
0,5042
8,5043
0,5044
0,5045
5,5046
8,5047
0,5048
7,5049
0,5050
0,5051
0,5052
0,5053
8,5054
0,5055
6,5056
0,5057
2,5058
2,5059
0,5060
0,5061
2,5062
8,5063
0,5064
0,5065
0,5066
5,5067
0,5068
4,5069
2,5070
0,5071
0,5072
8,5073
1,5074
3,5075
0,5076
0,5077
8,5078
2,5079
8,5080
6,5081
0,5082
0,5083
0,5084
0,5085
2,5086
0,5087
1,5088
0,5089
0,5090
5,5091
4,5092
8,5093
7,5094
7,5095
0,5096
0,5097
0,5098
4,5099
0,5100
0,5101
6,5102
0,5103
8,5104
0,5105
3,5106
0,5107
0,5108
0,5109
0,5110
4,5111
1,5112
0,5113
4,5114
0,5115
6,5116
6,5117
0,5118
1,5119
0,5120
6,5121
4,5122
5,5123
4,5124
4,5125
0,5126
1,5127
0,5128
1,5129
2,5130
4,5131
3,5132
2,5133
0,5134
0,5135
0,5136
2,5137
5,5138
7,5139
0,5140
0,5141
0,5142
8,5143
5,5144
0,5145
0,5146
8,5147
4,5148
6,5149
3,5150
8,5151
5,5152
0,5153
2,5154
3,5155
0,5156
8,5157
0,5158
2,5159
6,5160
7,5161
0,5162
5,5163
2,5164
4,5165
0,5166
0,5167
5,5168
0,5169
8,5170
6,5171
7,5172
0,5173
4,5174
4,5175
0,5176
0,5177
4,5178
2,5179
0,5180
2,5181
0,5182
0,5183
2,5184
0,5185
0,5186
0,5187
4,5188
0,5189
0,5190
6,5191
4,5192
2,5193
4,5194
0,5195
5,5196
4,5197
0,5198
0,5199
3,5200
2,5201
2,5202
6,5203
5,5204
0,5205
6,5206
0,5207
0,5208
0,5209
3,5210
6,5211
6,5212
2,5213
4,5214
0,5215
8,5216
8,5217
0,5218
0,5219
0,5220
5,5221
0,5222
0,5223
0,5224
0,5225
0,5226
5,5227
5,5228
0,5229
2,5230
0,5231
0,5232
4,5233
2,5234
0,5235
1,5236
6,5237
8,5238
0,5239
5,5240
0,5241
0,5242
4,5243
0,5244
8,5245
0,5246
8,5247
0,5248
7,5249
4,5250
8,5251
7,5252
0,5253
2,5254
8,5255
0,5256
3,5257
0,5258
0,5259
1,5260
2,5261
0,5262
0,5263
0,5264
3,5265
3,5266
0,5267
8,5268
2,5269
7,5270
3,5271
2,5272
0,5273
4,5274
0,5275
5,5276
2,5277
8,5278
6,5279
0,5280
4,5281
3,5282
7,5283
0,5284
2,5285
1,5286
0,5287
2,5288
2,5289
1,5290
4,5291
2,5292
0,5293
0,5294
6,5295
3,5296
4,5297
2,5298
8,5299
4,5300
0,5301
0,5302
0,5303
0,5304
8,5305
0,5306
8,5307
0,5308
0,5309
8,5310
0,5311
6,5312
2,5313
0,5314
2,5315
0,5316
0,5317
0,5318
0,5319
3,5320
4,5321
1,5322
5,5323
0,5324
0,5325
0,5326
8,5327
0,5328
0,5329
0,5330
0,5331
0,5332
7,5333
3,5334
8,5335
0,5336
3,5337
0,5338
0,5339
0,5340
7,5341
0,5342
0,5343
4,5344
5,5345
0,5346
4,5347
4,5348
5,5349
0,5350
0,5351
5,5352
0,5353
5,5354
0,5355
2,5356
8,5357
8,5358
0,5359
0,5360
8,5361
0,5362
0,5363
0,5364
1,5365
0,5366
4,5367
0,5368
2,5369
2,5370
3,5371
0,5372
1,5373
0,5374
0,5375
5,5376
0,5377
8,5378
4,5379
2,5380
7,5381
0,5382
8,5383
0,5384
0,5385
0,5386
3,5387
7,5388
2,5389
0,5390
0,5391
8,5392
0,5393
1,5394
2,5395
3,5396
0,5397
2,5398
7,5399
3,5400
8,5401
7,5402
0,5403
1,5404
4,5405
2,5406
0,5407
1,5408
0,5409
2,5410
5,5411
7,5412
0,5413
3,5414
0,5415
5,5416
5,5417
4,5418
0,5419
4,5420
4,5421
0,5422
0,5423
1,5424
0,5425
0,5426
0,5427
6,5428
0,5429
8,5430
0,5431
0,5432
5,5433
1,5434
8,5435
0,5436
0,5437
0,5438
0,5439
5,5440
4,5441
8,5442
4,5443
0,5444
6,5445
2,5446
0,5447
1,5448
2,5449
7,5450
0,5451
2,5452
5,5453
0,5454
2,5455
0,5456
7,5457
0,5458
0,5459
1,5460
1,5461
2,5462
7,5463
4,5464
3,5465
0,5466
6,5467
3,5468
0,5469
7,5470
0,5471
0,5472
1,5473
8,5474
2,5475
4,5476
0,5477
0,5478
0,5479
0,5480
3,5481
0,5482
3,5483
0,5484
7,5485
1,5486
0,5487
0,5488
0,5489
8,5490
2,5491
5,5492
0,5493
0,5494
0,5495
0,5496
6,5497
0,5498
0,5499
8,5500
0,5501
3,5502
2,5503
8,5504
0,5505
8,5506
6,5507
0,5508
0,5509
1,5510
0,5511
4,5512
1,5513
6,5514
8,5515
2,5516
3,5517
3,5518
5,5519
1,5520
3,5521
0,5522
0,5523
2,5524
0,5525
5,5526
0,5527
3,5528
0,5529
0,5530
0,5531
5,5532
3,5533
0,5534
0,5535
4,5536
5,5537
8,5538
8,5539
0,5540
1,5541
2,5542
6,5543
0,5544
3,5545
0,5546
4,5547
2,5548
7,5549
0,5550
0,5551
4,5552
6,5553
8,5554
0,5555
0,5556
6,5557
0,5558
0,5559
3,5560
6,5561
0,5562
7,5563
0,5564
0,5565
0,5566
0,5567
0,5568
0,5569
4,5570
7,5571
0,5572
0,5573
2,5574
2,5575
0,5576
1,5577
3,5578
5,5579
6,5580
1,5581
0,5582
0,5583
7,5584
0,5585
0,5586
2,5587
5,5588
5,5589
4,5590
0,5591
2,5592
7,5593
0,5594
4,5595
1,5596
2,5597
7,5598
3,5599
2,5600
0,5601
3,5602
0,5603
1,5604
1,5605
0,5606
6,5607
0,5608
4,5609
7,5610
7,5611
4,5612
0,5613
4,5614
1,5615
7,5616
0,5617
5,5618
0,5619
2,5620
0,5621
0,5622
0,5623
0,5624
0,5625
2,5626
0,5627
2,5628
0,5629
2,5630
7,5631
0,5632
0,5633
0,5634
0,5635
0,5636
4,5637
0,5638
0,5639
0,5640
2,5641
0,5642
0,5643
0,5644
4,5645
0,5646
0,5647
0,5648
2,5649
5,5650
0,5651
4,5652
0,5653
0,5654
7,5655
0,5656
0,5657
4,5658
0,5659
6,5660
6,5661
0,5662
0,5663
5,5664
4,5665
0,5666
0,5667
0,5668
0,5669
0,5670
0,5671
0,5672
0,5673
0,5674
0,5675
0,5676
0,5677
0,5678
5,5679
5,5680
0,5681
5,5682
0,5683
6,5684
3,5685
3,5686
1,5687
5,5688
5,5689
8,5690
5,5691
1,5692
4,5693
0,5694
7,5695
6,5696
0,5697
3,5698
5,5699
0,5700
8,5701
0,5702
0,5703
0,5704
8,5705
3,5706
0,5707
0,5708
0,5709
0,5710
0,5711
4,5712
7,5713
0,5714
0,5715
2,5716
2,5717
0,5718
0,5719
8,5720
0,5721
1,5722
2,5723
3,5724
0,5725
0,5726
5,5727
2,5728
7,5729
0,5730
0,5731
8,5732
0,5733
1,5734
0,5735
0,5736
6,5737
4,5738
0,5739
0,5740
2,5741
5,5742
5,5743
2,5744
0,5745
0,5746
3,5747
0,5748
0,5749
0,5750
3,5751
0,5752
0,5753
7,5754
0,5755
0,5756
8,5757
1,5758
0,5759
2,5760
5,5761
8,5762
0,5763
0,5764
7,5765
0,5766
8,5767
0,5768
8,5769
0,5770
0,5771
0,5772
2,5773
5,5774
8,5775
6,5776
6,5777
6,5778
0,5779
4,5780
0,5781
2,5782
2,5783
0,5784
6,5785
2,5786
0,5787
1,5788
7,5789
2,5790
0,5791
6,5792
3,5793
7,5794
5,5795
4,5796
